Timestamp,Gender,Degree,BusinessMarket,ProgrammingLanguages,BusinessSize,Title,Level,Yoe,YoeBuckets,TotalCompensationEgp,WorkSetting,BusinessFocus,BusinessLine,TotalCompensationEgpBuckets,Industries,IsEgp,CompanyLocation
4/15/2024 22:51:31,Male,Yes,Global,"JavaScript, TypeScript",A Start-up,Frontend Engineer,Senior,5,3-5,"82,450.00",Remote/Egypt,Product-based company,B2B & B2C lines,80-100K,"Fintech, Technology",Another currency (e.g USD),Cairo
4/15/2024 22:55:40,Male,Yes,Local,"C/C++, TypeScript",A Small and Medium Enterprise,Mobile Development Engineer,Junior,1,0-1,"8,000.00",Hybrid,Software House,B2B & B2C lines,5-10K,"Fintech, Delivery, Supply Chain, Telecommunications, Manufacturing, Technology, Production",EGP,Cairo
4/15/2024 23:20:32,Male,No,Local,"JavaScript, TypeScript, HTML/CSS",A Small and Medium Enterprise,Full-stack Engineer,Junior,1,0-1,"12,000.00",Office,Product-based company,B2B,10-15K,Fintech,EGP,Cairo
4/15/2024 23:21:34,Female,Yes,Global,"Python, C/C++",A Large Enterprise/Multinational Company,"R&D Engineer (Computer Vision, NLP, etc.)",Senior,4,3-5,"60,431.00",Remote/Egypt,-,B2B,60-70K,Automotive,Another currency (e.g USD),Cairo
4/15/2024 23:23:19,Male,No,Local,Python,A Start-up,Backend Engineer,Junior,2,1-3,"60,000.00",Remote/Egypt,Product-based company,B2C,60-70K,Fintech,EGP,Cairo
4/15/2024 23:32:56,Male,Yes,Regional,"JavaScript, Python, TypeScript",A Start-up,Backend Engineer,Senior,4.5,3-5,"135,800.00",Remote/Abroad,Product-based company,B2B & B2C lines,120-140K,"Delivery, Loyalty",Another currency (e.g USD),No site in Egypt
4/15/2024 23:39:28,Male,Yes,Global,,A Large Enterprise/Multinational Company,QA / SDET Engineer,Junior,0,0-1,"29,500.00",Hybrid,Software House,B2B & B2C lines,25-30K,Automotive,EGP,Cairo
4/15/2024 23:47:17,Male,Yes,Local,,A Large Enterprise/Multinational Company,Technical Support,Junior,2,1-3,"18,500.00",Hybrid,Product-based company,B2C,15-20K,Telecommunications,EGP,Cairo
4/15/2024 23:49:42,Male,No,Regional,"JavaScript, TypeScript, HTML/CSS,",A Small and Medium Enterprise,Frontend Engineer,Mid-level,1.5,1-3,"14,000.00",Remote/Egypt,Product-based company,B2B & B2C lines,10-15K,Technology,EGP,Cairo
4/15/2024 23:55:23,Female,Yes,Global,No programing,A Large Enterprise/Multinational Company,Systems Architect,Senior,15,12-15,"65,000.00",Remote/Egypt,MSP,B2B,60-70K,"Telecommunications, Technology",EGP,Cairo
4/16/2024 0:23:22,Male,Yes,Global,"C#, Python",A Large Enterprise/Multinational Company,Data Engineer,Staff,16,15-20,"33,577.40",Remote/Egypt,Software House,B2B & B2C lines,30-35K,"Fintech, Insurance, Automotive, Delivery, Supply Chain, Telecommunications, Energy, Technology, Production",EGP,Cairo
4/16/2024 0:26:21,Female,Yes,Local,Python,A Small and Medium Enterprise,Data Scientist,Junior,1,0-1,"10,000.00",Hybrid,Software House,B2B & B2C lines,10-15K,"Telecommunications, Technology",EGP,Cairo
4/16/2024 0:36:56,Male,No,Regional,"Go, Dart",A Start-up,Mobile Development Engineer,Senior,4,3-5,"16,000.00",Remote/Egypt,Software House,B2B & B2C lines,15-20K,Technology,EGP,Cairo
4/16/2024 0:50:01,Male,Yes,Local,"JavaScript, Python",A Start-up,Full-stack Engineer,Principal,15,12-15,"70,000.00",Hybrid,Software House,B2B,70-80K,"Fintech, Manufacturing, Human Resources Services, Agriculture",EGP,Cairo
4/16/2024 0:58:30,Male,No,Regional,"JavaScript, Python, TypeScript, HTML/CSS",A Small and Medium Enterprise,Full-stack Engineer,Mid-level,2,1-3,"14,550.00",Remote/Abroad,Product-based company,B2B,10-15K,Technology,Another currency (e.g USD),No site in Egypt
4/16/2024 2:14:36,Male,Yes,Regional,,A Large Enterprise/Multinational Company,Frontend Engineer,Junior,1,0-1,"24,500.00",Hybrid,Product-based company,B2B & B2C lines,20-25K,Fintech,EGP,Cairo
4/16/2024 4:12:13,Male,Yes,Regional,PHP,A Start-up,Backend Engineer,Senior,6,5-8,"67,900.00",Remote/Egypt,Product-based company,B2C,60-70K,Education,Another currency (e.g USD),Cairo
4/16/2024 4:16:31,Male,No,Global,JavaScript,A Small and Medium Enterprise,Frontend Engineer,Mid-level,2,1-3,"20,000.00",Hybrid,Software House,B2B & B2C lines,20-25K,GIS,EGP,Cairo
4/16/2024 4:17:06,Male,Yes,Regional,PHP,A Start-up,Backend Engineer,Senior,6,5-8,"35,000.00",Remote/Abroad,Software House,B2C,35-40K,,EGP,No site in Egypt
4/16/2024 4:24:07,Female,No,Regional,"C#, JavaScript, TypeScript, HTML/CSS",A Start-up,Full-stack Engineer,Senior,5,3-5,"26,380.00",Remote/Abroad,Product-based company,B2B & B2C lines,25-30K,Business,Another currency (e.g USD),No site in Egypt
4/16/2024 5:14:45,Male,Yes,Local,"Java, Kotlin",A Start-up,Mobile Development Engineer,Senior,5,3-5,"20,000.00",Remote/Egypt,Product-based company,B2C,20-25K,Healthcare,EGP,Cairo
4/16/2024 5:25:49,Male,Yes,Regional,"C#, JavaScript, TypeScript, HTML/CSS",A Large Enterprise/Multinational Company,Backend Engineer,Mid-level,2,1-3,"31,666.00",Hybrid,Product-based company,B2B & B2C lines,30-35K,Insurance,EGP,Cairo
4/16/2024 6:20:40,Male,No,Local,Swift,A Start-up,Mobile Development Engineer,Mid-level,2.5,1-3,"12,000.00",Remote/Egypt,Product-based company,B2B,10-15K,Healthcare,EGP,Cairo
4/16/2024 7:16:46,Female,Yes,Local,,A Start-up,Technical Support,Senior,5,3-5,"4,000.00",Office,Product-based company,B2B,0-5K,"Telecommunications, Technology, Education",EGP,Faiyum
4/16/2024 8:47:09,Male,Yes,Regional,"C#, JavaScript",A Small and Medium Enterprise,Full-stack Engineer,Senior,5,3-5,"97,000.00",Remote/Abroad,Product-based company,B2B & B2C lines,80-100K,Fintech,Another currency (e.g USD),Cairo
4/16/2024 9:38:52,Male,Yes,Global,"Java, Kotlin, Swift",A Large Enterprise/Multinational Company,Mobile Development Engineer,Mid-level,4,3-5,"29,000.00",Remote/Egypt,Software House,B2B & B2C lines,25-30K,All,EGP,Cairo
4/16/2024 10:30:04,Male,Yes,Local,"C#, JavaScript, HTML/CSS",A Large Enterprise/Multinational Company,Full-stack Engineer,Junior,1,0-1,"13,300.00",Office,Product-based company,B2B & B2C lines,10-15K,Automotive,EGP,Cairo
4/16/2024 10:32:03,Male,Yes,Regional,"C#, JavaScript, TypeScript, HTML/CSS",A Start-up,Full-stack Engineer,Junior,1.5,1-3,"49,470.00",Hybrid,Software House,B2B & B2C lines,40-50K,Not specific industry,Another currency (e.g USD),Cairo
4/16/2024 10:34:43,Male,Yes,Regional,"C#, JavaScript, HTML/CSS",A Small and Medium Enterprise,Backend Engineer,Mid-level,2.5,1-3,"28,000.00",Office,Product-based company,B2B & B2C lines,25-30K,,EGP,Mansoura
4/16/2024 11:02:13,Male,Yes,Regional,,A Large Enterprise/Multinational Company,UI/UX Designer/Engineer,Mid-level,3,1-3,"32,000.00",Hybrid,Software House,B2B & B2C lines,30-35K,"Fintech, Technology, Human Resources Services, Production",EGP,Cairo
4/16/2024 11:17:31,Male,Yes,Regional,"C#, JavaScript, TypeScript, HTML/CSS",A Large Enterprise/Multinational Company,Frontend Engineer,Junior,1.5,1-3,"48,250.00",Hybrid,Product-based company,B2B,40-50K,"Insurance, Automotive, Technology",Another currency (e.g USD),No site in Egypt
4/16/2024 11:21:48,Male,No,Regional,"C#, TypeScript",A Small and Medium Enterprise,Backend Engineer,Junior,1,0-1,"17,600.00",Hybrid,Product-based company,B2B & B2C lines,15-20K,,EGP,Mansoura
4/16/2024 11:24:02,Male,Yes,Regional,"C#, TypeScript",A Large Enterprise/Multinational Company,Full-stack Engineer,Senior,3,1-3,"26,000.00",Remote/Egypt,Software House,B2B & B2C lines,25-30K,Delivery,EGP,Cairo
4/16/2024 11:47:58,Female,Yes,Regional,C#,A Start-up,Full-stack Engineer,Junior,1,0-1,"7,700.00",Office,Software House,B2B & B2C lines,5-10K,,EGP,Mansoura
4/16/2024 11:57:59,Female,No,Regional,Python,A Start-up,Data Analytics,Senior,4,3-5,"58,200.00",Hybrid,Product-based company,B2B & B2C lines,50-60K,Fintech,Another currency (e.g USD),Cairo
4/16/2024 12:00:34,Male,No,Regional,,A Start-up,Data Analytics,Mid-level,1,0-1,"21,825.00",Hybrid,Product-based company,B2B & B2C lines,20-25K,"Technology, Realstate",Another currency (e.g USD),Cairo
4/16/2024 12:03:49,Male,No,Global,"JavaScript, TypeScript, Dart",A Start-up,Mobile Development Engineer,Mid-level,2,1-3,"26,675.00",Remote/Abroad,It considered both,B2B,25-30K,Technology,Another currency (e.g USD),No site in Egypt
4/16/2024 12:25:36,Male,Yes,Global,,A Large Enterprise/Multinational Company,Engineering Manager,Manager,10,8-10,"47,800.00",Hybrid,Product-based company,B2B & B2C lines,40-50K,Technology,EGP,Cairo
4/16/2024 12:29:11,Male,Yes,Local,,A Large Enterprise/Multinational Company,Product Manager,Group Product Manager,13,12-15,"76,500.00",Hybrid,Software House,B2B,70-80K,"Fintech, Technology",EGP,Cairo
4/16/2024 13:12:27,Female,Yes,Global,C#,A Small and Medium Enterprise,Full-stack Engineer,Junior,2,1-3,"15,250.00",Remote/Abroad,Software House,B2B & B2C lines,15-20K,,EGP,Cairo
4/16/2024 13:37:24,Male,Yes,Regional,"Java, Python",A Small and Medium Enterprise,Data Engineer,Junior,1,0-1,"16,250.00",Office,Product-based company,B2B,15-20K,"Fintech, Banking",EGP,Alexandria
4/16/2024 14:14:23,Male,Yes,Global,"JavaScript, HTML/CSS",A Large Enterprise/Multinational Company,Systems Architect,Senior Staff,5,3-5,"60,500.00",Hybrid,Product-based company,B2B & B2C lines,60-70K,"Telecommunications, Technology",EGP,Cairo
4/16/2024 14:30:19,Male,Yes,Regional,"Java, JavaScript, TypeScript",A Large Enterprise/Multinational Company,DevOps / SRE / Platform,Junior,0,0-1,"20,333.00",Remote/Egypt,Product-based company,B2C,20-25K,"Manufacturing, Technology, Agriculture, Production",EGP,Cairo
4/16/2024 14:40:36,Female,Yes,Regional,"Python, HTML/CSS",A Small and Medium Enterprise,Data Scientist,Junior,1,0-1,"7,700.00",Office,Product-based company,B2B,5-10K,Fashion,EGP,Cairo
4/16/2024 14:54:11,Female,Yes,Global,,A Small and Medium Enterprise,Product Manager,Mid-level,2,1-3,"20,000.00",Office,Product-based company,B2B,20-25K,"Supply Chain, Energy, Technology, Agriculture",EGP,Cairo
4/16/2024 15:32:24,Male,Yes,Regional,"C#, JavaScript, TypeScript, HTML/CSS",A Small and Medium Enterprise,Full-stack Engineer,Junior,1,0-1,"25,000.00",Remote/Egypt,Software House,B2B,25-30K,"Delivery, Supply Chain, Transportation",EGP,Cairo
4/16/2024 15:39:14,Male,Yes,Regional,,A Small and Medium Enterprise,"Executive (C-level, director, etc.)",Senior Staff,7,5-8,"28,190.00",Hybrid,Software House,B2B & B2C lines,25-30K,"Fintech, Technology, Education",Hybrid (e.g: Base in EGP and Cost of Living Allowance in EUR),Cairo
4/16/2024 16:00:18,Female,Yes,Global,"Python, C/C++",A Large Enterprise/Multinational Company,Embedded Systems Engineer,Principal,6.9,5-8,"70,000.00",Hybrid,Product-based company,B2B,70-80K,Automotive,Hybrid (e.g: Base in EGP and Cost of Living Allowance in EUR),Cairo
4/16/2024 16:35:17,Male,Yes,Global,"C#, JavaScript, TypeScript, HTML/CSS",A Large Enterprise/Multinational Company,Full-stack Engineer,Mid-level,6,5-8,"30,000.00",Remote/Egypt,Product-based company,B2B,30-35K,,EGP,Cairo
4/16/2024 16:42:31,Female,Yes,Global,"JavaScript, Go, TypeScript",A Start-up,Full-stack Engineer,Mid-level,3,1-3,"72,750.00",Hybrid,Software House,B2B & B2C lines,70-80K,"Healthcare, Technology, Education",Another currency (e.g USD),Alexandria
4/16/2024 16:46:02,Male,Yes,Regional,"C#, JavaScript, TypeScript, HTML/CSS",A Small and Medium Enterprise,Full-stack Engineer,Mid-level,3.5,3-5,"63,050.00",Remote/Abroad,Software House,B2B,60-70K,Technology,Another currency (e.g USD),No site in Egypt
4/16/2024 17:01:53,Male,No,Local,Dart,A Small and Medium Enterprise,Mobile Development Engineer,Senior,3,1-3,"72,750.00",Remote/Egypt,Product-based company,B2B,70-80K,Technology,Another currency (e.g USD),Cairo
4/16/2024 17:27:21,Female,Yes,Global,"C#, JavaScript, C/C++, TypeScript, HTML/CSS",A Large Enterprise/Multinational Company,Backend Engineer,Junior,1,0-1,"16,400.00",Remote/Egypt,Software House,B2B,15-20K,Insurance,EGP,Cairo
4/16/2024 18:20:56,Male,Yes,Regional,C#,A Small and Medium Enterprise,Backend Engineer,Mid-level,3,1-3,"57,000.00",Office,Product-based company,B2B & B2C lines,50-60K,Fintech,EGP,Cairo
4/16/2024 18:38:58,Male,Yes,Regional,"C#, TypeScript, HTML/CSS",A Large Enterprise/Multinational Company,Full-stack Engineer,Senior,5,3-5,"87,300.00",Office,Software House,B2B & B2C lines,80-100K,"Fintech, Energy, Technology",Another currency (e.g USD),Cairo
4/16/2024 19:07:34,Male,Yes,Global,"Go, C/C++",A Large Enterprise/Multinational Company,Backend Engineer,Junior,1,0-1,"22,000.00",Hybrid,Software House,B2B,20-25K,Telecommunications,EGP,Cairo
4/16/2024 20:02:56,Male,Yes,Regional,Ruby,A Start-up,Backend Engineer,Junior,1,0-1,"31,525.00",Hybrid,Software House,B2B,30-35K,"Fintech, Supply Chain, Agriculture",Another currency (e.g USD),Cairo
4/16/2024 20:35:45,Female,No,Global,,A Start-up,Product Manager,Junior,1,0-1,"10,000.00",Remote/Abroad,Software House,B2B,10-15K,IT services and solutions in general not in a specific industry,EGP,Cairo
4/16/2024 21:36:38,Male,No,Global,Python,A Large Enterprise/Multinational Company,DevOps / SRE / Platform,Senior,3,1-3,"49,955.00",Hybrid,Software House,B2B,40-50K,"Fintech, Insurance, Technology",Another currency (e.g USD),Cairo
4/16/2024 21:55:25,Female,Yes,,Python,A Start-up,Data Scientist,Staff,12,10-12,"60,000.00",Hybrid,Product-based company,B2B & B2C lines,60-70K,,EGP,Cairo
4/16/2024 22:43:22,Male,Yes,Local,Python,A Start-up,Backend Engineer,Senior,5.8,5-8,"39,000.00",Hybrid,Product-based company,B2B,35-40K,"Healthcare, Technology",EGP,Cairo
4/16/2024 23:00:33,Male,No,Global,Java,A Large Enterprise/Multinational Company,QA / SDET Engineer,Mid-level,3,1-3,"24,200.00",Hybrid,Product-based company,B2C,20-25K,Telecommunications,EGP,Cairo
4/16/2024 23:42:13,Male,No,Global,PHP,A Small and Medium Enterprise,Backend Engineer,Junior,1,0-1,"15,500.00",Hybrid,Software House,B2B,15-20K,"Healthcare, Delivery, Telecommunications, Technology, Education, Human Resources Services, Production",EGP,Alexandria
4/16/2024 23:43:42,Male,No,Global,"Python, HTML/CSS",A Small and Medium Enterprise,DevOps / SRE / Platform,Team Lead,6,5-8,"238,040.00",Relocated,Product-based company,B2B,200+,Digitalization,Another currency (e.g USD),No site in Egypt
4/17/2024 0:28:49,Male,Yes,Global,SQL,A Large Enterprise/Multinational Company,Data Engineer,Mid-level,1.5,1-3,"60,800.00",Hybrid,Product-based company,B2B & B2C lines,60-70K,"Delivery, Supply Chain, Retail",EGP,Cairo
4/17/2024 0:33:02,Male,Yes,Global,Ruby,A Small and Medium Enterprise,Backend Engineer,Junior,1.5,1-3,"19,987.50",Hybrid,Software House,B2B,15-20K,,Hybrid (e.g: Base in EGP and Cost of Living Allowance in EUR),Alexandria
4/17/2024 4:04:20,Male,Yes,Regional,"C#, JavaScript, HTML/CSS",A Small and Medium Enterprise,Full-stack Engineer,Senior,15,12-15,"61,000.00",Remote/Egypt,Software House,B2B,60-70K,Government solutions,EGP,No site in Egypt
4/17/2024 6:55:14,Female,Yes,Global,,A Small and Medium Enterprise,Product Owner,Senior,4,3-5,"43,650.00",Hybrid,Software House,B2B & B2C lines,40-50K,"Technology,",Another currency (e.g USD),Cairo
4/17/2024 8:35:07,Male,Yes,Regional,"C#, TypeScript",A Small and Medium Enterprise,Full-stack Engineer,Junior,2.5,1-3,"24,250.00",Office,Software House,B2B,20-25K,hotels management,Another currency (e.g USD),Cairo
4/17/2024 10:15:05,Male,Yes,Global,no programing experience required at my role,A Large Enterprise/Multinational Company,Security/Network Engineer,Mid-level,6,5-8,"88,000.00",Hybrid,Product-based company,B2B & B2C lines,80-100K,"Fintech, Supply Chain, Telecommunications, Energy, Manufacturing, Technology, Education, Production",EGP,Cairo
4/17/2024 10:33:13,Male,Yes,Global,Python,A Start-up,Data Analytics,Junior,1,0-1,"60,625.00",Remote/Abroad,Product-based company,B2B,60-70K,"Energy, Technology",Another currency (e.g USD),No site in Egypt
4/17/2024 10:51:33,Male,No,Global,,A Large Enterprise/Multinational Company,Product Owner,Senior,6,5-8,"29,000.00",Hybrid,Product-based company,B2B,25-30K,"Telecommunications, Technology",EGP,Cairo
4/17/2024 11:00:10,Male,Yes,Regional,"Python, SQL",A Small and Medium Enterprise,Data Engineer,Team Lead,6,5-8,"50,000.00",Hybrid,Software House,B2B,50-60K,"Governance, Banking",EGP,Cairo
4/17/2024 12:35:11,Male,Yes,Regional,"C#, JavaScript, Python, TypeScript",A Large Enterprise/Multinational Company,Backend Engineer,Junior,0,0-1,"110,000.00",Office,Product-based company,B2B,100-120K,"Insurance, Automotive, Production",EGP,Cairo
4/17/2024 12:45:05,Male,Yes,Global,"Python, C/C++",A Small and Medium Enterprise,"R&D Engineer (Computer Vision, NLP, etc.)",Senior,4,3-5,"73,000.00",Remote/Egypt,Software House,B2B,70-80K,"Automotive, Technology",EGP,Cairo
4/17/2024 14:38:05,Male,Yes,Global,"Python, SQL",A Small and Medium Enterprise,Data Scientist,Senior,5,3-5,"87,300.00",Hybrid,Consulting Firm,B2B,80-100K,Technology,Another currency (e.g USD),Cairo
4/17/2024 16:30:14,Male,Yes,Global,"Python, C/C++",A Large Enterprise/Multinational Company,Embedded Systems Engineer,Senior,4,3-5,"63,000.00",Hybrid,Product-based company,B2B,60-70K,Automotive,EGP,Cairo
4/17/2024 17:42:11,Male,Yes,Global,C/C++,A Start-up,Backend Engineer,Mid-level,1.5,1-3,"33,950.00",Remote/Egypt,Product-based company,B2B,30-35K,Healthcare,Another currency (e.g USD),Giza
4/17/2024 18:23:28,Male,Yes,Regional,,A Start-up,Engineering Manager,Team Lead,17,15-20,"145,500.00",Remote/Abroad,Product-based company,B2B & B2C lines,140-160K,Supply Chain,Another currency (e.g USD),No site in Egypt
4/17/2024 18:48:20,Male,No,Global,"C#, JavaScript, TypeScript, HTML/CSS",A Small and Medium Enterprise,Full-stack Engineer,Mid-level,3,1-3,"19,750.00",Hybrid,Software House,B2B & B2C lines,15-20K,Technology,EGP,Cairo
4/17/2024 19:55:09,Male,No,Global,,A Large Enterprise/Multinational Company,Product Owner,Team Lead,9,8-10,"92,000.00",Hybrid,Software House,B2B,80-100K,Automotive,Hybrid (e.g: Base in EGP and Cost of Living Allowance in EUR),Cairo
4/17/2024 20:24:19,Male,Yes,Global,"Python, C/C++",A Large Enterprise/Multinational Company,Embedded Systems Engineer,Junior,0,0-1,"30,000.00",Hybrid,Product-based company,B2C,30-35K,"Automotive, Technology",EGP,Cairo
4/17/2024 21:41:36,Male,Yes,Global,"Ruby, TypeScript",A Small and Medium Enterprise,Backend Engineer,Senior,5,3-5,"20,000.00",Hybrid,Software House,B2B & B2C lines,20-25K,"Fintech, Healthcare, Technology",EGP,Cairo
4/18/2024 0:40:18,Male,Yes,Global,"Java, Python, Go",A Small and Medium Enterprise,Backend Engineer,Junior,0,0-1,"34,500.00",Hybrid,Product-based company,B2B & B2C lines,30-35K,"Fintech, Delivery, Transportation, Technology",EGP,Cairo
4/18/2024 1:33:12,Male,Yes,Global,"Java, Kotlin, Swift, Dart",A Start-up,Mobile Development Engineer,Mid-level,3,1-3,"60,000.00",Remote/Abroad,Product-based company,B2B & B2C lines,60-70K,Healthcare,EGP,No site in Egypt
4/18/2024 1:43:33,Male,Yes,Regional,"Python, Go",A Small and Medium Enterprise,Backend Engineer,Mid-level,3,1-3,"31,500.00",Hybrid,Product-based company,B2B & B2C lines,30-35K,Fintech,EGP,Cairo
4/18/2024 2:05:43,Male,No,Local,"Java, Kotlin",A Small and Medium Enterprise,Mobile Development Engineer,Junior,1,0-1,"13,000.00",Office,Product-based company,B2B,10-15K,Fintech,EGP,Cairo
4/18/2024 2:40:41,Male,Yes,Global,"Java, PHP, Go",A Start-up,Backend Engineer,Mid-level,5,3-5,"184,300.00",Remote/Abroad,Product-based company,B2B,180-200K,Tradding,Another currency (e.g USD),No site in Egypt
4/18/2024 3:19:44,Male,Yes,Global,"JavaScript, Python, TypeScript",A Small and Medium Enterprise,Full-stack Engineer,Mid-level,3,1-3,"19,300.00",Hybrid,Product-based company,B2B,15-20K,"Transportation, Consulting and analytics",EGP,Cairo
4/18/2024 3:42:41,Female,Yes,Global,Dart,A Start-up,Mobile Development Engineer,Junior,0.5,0-1,"24,250.00",Remote/Abroad,Software House,B2B,20-25K,"Fintech, Healthcare, Technology, Production",Another currency (e.g USD),No site in Egypt
4/18/2024 5:38:13,Male,No,Global,Python,A Small and Medium Enterprise,Backend Engineer,Team Lead,7,5-8,"77,000.00",Hybrid,Product-based company,B2B,70-80K,Insurance,EGP,Cairo
4/18/2024 6:14:39,Male,Yes,Global,"JavaScript, TypeScript, HTML/CSS",A Large Enterprise/Multinational Company,Frontend Engineer,Junior,1.5,1-3,"32,000.00",Hybrid,Product-based company,B2B & B2C lines,30-35K,Telecommunications,EGP,Cairo
